current_race_date,track,race_no,horse,trainer_name,jockey_name,trainer_canonical,jockey_canonical,combo_canonical,connection_evidence_status,trainer_track_read,trainer_distance_read,trainer_prep_read,trainer_market_read,jockey_track_read,jockey_distance_read,jockey_heavy_read,combo_read,connection_strength,connection_band,connection_score,connection_angle_1,connection_angle_2,connection_angle_3,connection_risk_1,connection_narrative,evidence_quality,join_quality
2026-06-25,BENDIGO,7,THREE REEL ROSES,HENRY DWYER,DAMIEN THORNTON,HDWYER,DTHORNTON,HDWYER|DTHORNTON,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 149 starts, 11.4% win, 32.2% place, A/E 0.88, ROI -12.6%","Trainer over staying trips: 472 starts, 12.9% win, 33.5% place, A/E 0.93, ROI -25.4%","Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts | Combo prep profile: 86 starts, NEUTRAL, ELITE SAMPLE, win lift +1.3pts, place lift -0.2pts","Trainer market profile: 2737 starts, 11.3% win, 30.7% place, A/E 0.90, ROI -26.1%","Jockey at BENDIGO: 268 starts, 8.6% win, 29.9% place, A/E 0.83, ROI -25.1%","Jockey over staying trips: 606 starts, 10.4% win, 29.5% place, A/E 0.93, ROI -17.5%",Not applicable today,"Trainer/jockey combination: 192 starts, 11.5% win, 29.2% place, A/E 0.79, ROI -40.7%",NEUTRAL,NEUTRAL,8,"Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts","Combo prep profile: 86 starts, NEUTRAL, ELITE SAMPLE, win lift +1.3pts, place lift -0.2pts",Trainer SP profile: ROI +243.2% from 37 starts,Jockey track profile: below market expectation,"THREE REEL ROSES has a neutral connection read. Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts.",HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,7,HULA BEAT,ANDREW BOBBIN,CIAN MACREDMOND,ARBOBBIN,CMACREDMOND,ARBOBBIN|CMACREDMOND,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 29 starts, 3.4% win, 34.5% place, A/E 0.43, ROI -81.0%","Trainer over staying trips: 460 starts, 9.6% win, 35.0% place, A/E 0.78, ROI -46.1%","Trainer prep profile: 454 starts, NEUTRAL, ELITE SAMPLE, win lift -1.0pts, place lift -3.1pts","Trainer market profile: 1616 starts, 8.6% win, 31.4% place, A/E 0.79, ROI -38.8%","Jockey at BENDIGO: 10 starts, 0.0% win, 40.0% place, A/E 0.00, ROI -100.0%","Jockey over staying trips: 127 starts, 8.7% win, 30.7% place, A/E 1.09, ROI +57.0%",Not applicable today,"Trainer/jockey combination: 16 starts, 18.8% win, 31.2% place, A/E 2.35, ROI +9.4%",NEUTRAL,NEUTRAL,29,Jockey track profile: 40.0% place from 10 starts,Jockey distance profile: A/E 1.09 from 127 starts,Trainer/jockey combination: A/E 2.35 from 16 starts,Trainer track profile: below market expectation,HULA BEAT has a neutral connection read. Jockey track profile: 40.0% place from 10 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,7,PRINCE PINOT,ROD SYMONS,TEO NUGENT,RGSYMONS,TMNUGENT,RGSYMONS|TMNUGENT,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 292 starts, 7.2% win, 24.7% place, A/E 0.78, ROI -48.8%","Trainer over staying trips: 195 starts, 13.8% win, 27.2% place, A/E 1.19, ROI -1.4%","Trainer prep profile: 437 starts, NEUTRAL, ELITE SAMPLE, win lift -1.7pts, place lift -2.2pts","Trainer market profile: 1630 starts, 8.2% win, 27.4% place, A/E 0.75, ROI -34.6%","Jockey at BENDIGO: 101 starts, 9.9% win, 33.7% place, A/E 1.09, ROI -43.3%","Jockey over staying trips: 648 starts, 9.3% win, 29.3% place, A/E 0.89, ROI -11.0%",Not applicable today,"Trainer/jockey combination: 12 starts, 8.3% win, 16.7% place, A/E 1.45, ROI -50.0%",NEUTRAL,NEUTRAL,23,Trainer distance profile: A/E 1.19 from 195 starts,Jockey track profile: A/E 1.09 from 101 starts,Trainer/jockey combination: A/E 1.45 from 12 starts,Trainer track profile: below market expectation,PRINCE PINOT has a neutral connection read. Trainer distance profile: A/E 1.19 from 195 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,7,INTUITU,BRENT STANLEY,JASON MASKIELL,BSTANLEY,JMASKIELL,BSTANLEY|JMASKIELL,STRONG_CONNECTION,"Trainer at BENDIGO: 156 starts, 15.4% win, 31.4% place, A/E 1.35, ROI +30.8%","Trainer over staying trips: 114 starts, 7.9% win, 20.2% place, A/E 0.87, ROI +15.4%","Trainer prep profile: 369 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -2.2pts","Trainer market profile: 1116 starts, 12.9% win, 32.5% place, A/E 0.96, ROI -8.7%",Limited sample,Limited sample,Not applicable today,Limited sample,STRONG,STRONG,71,Trainer track profile: A/E 1.35 from 156 starts,Trainer distance profile: ROI +15.4% from 114 starts,"Trainer prep profile: 369 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift -2.2pts",,INTUITU has a strong connection read. Trainer track profile: A/E 1.35 from 156 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,7,BATOKA CHIEF,LEE & SHANNON HOPE,CORY PARISH,LSHOPE,CJPARISH,LSHOPE|CJPARISH,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 207 starts, 10.6% win, 33.8% place, A/E 0.84, ROI -32.5%","Trainer over staying trips: 224 starts, 10.7% win, 35.7% place, A/E 0.75, ROI -44.2%","Trainer prep profile: 751 starts, NEUTRAL, ELITE SAMPLE, win lift -3.7pts, place lift -6.2pts | Combo prep profile: 15 starts, COMBO PREP EDGE, DEVELOPING, win lift +26.7pts, place lift +25.2pts","Trainer market profile: 2483 starts, 11.1% win, 33.8% place, A/E 0.83, ROI -27.2%","Jockey at BENDIGO: 132 starts, 8.3% win, 22.0% place, A/E 1.23, ROI -55.0%","Jockey over staying trips: 302 starts, 6.3% win, 19.5% place, A/E 0.92, ROI -32.1%",Not applicable today,"Trainer/jockey combination: 91 starts, 12.1% win, 30.8% place, A/E 1.21, ROI -58.1%",NEUTRAL,NEUTRAL,42,Jockey track profile: A/E 1.23 from 132 starts,Trainer/jockey combination: A/E 1.21 from 91 starts,"Trainer prep profile: 751 starts, NEUTRAL, ELITE SAMPLE, win lift -3.7pts, place lift -6.2pts",Trainer track profile: below market expectation,BATOKA CHIEF has a neutral connection read. Jockey track profile: A/E 1.23 from 132 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,7,KAZUNGULA,JARROD ROBINSON,NADIA DANIELS,JJROBINSON,NDANIELS,JJROBINSON|NDANIELS,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 67 starts, 3.0% win, 29.9% place, A/E 0.57, ROI -87.3%","Trainer over staying trips: 147 starts, 10.9% win, 33.3% place, A/E 1.06, ROI +1.2%","Trainer prep profile: 181 starts, NEUTRAL, ELITE SAMPLE, win lift -2.0pts, place lift +0.9pts","Trainer market profile: 559 starts, 6.3% win, 28.3% place, A/E 0.74, ROI -50.5%","Jockey at BENDIGO: 13 starts, 7.7% win, 30.8% place, A/E 0.78, ROI -74.6%","Jockey over staying trips: 57 starts, 8.8% win, 35.1% place, A/E 0.94, ROI -64.9%",Not applicable today,"Trainer/jockey combination: 8 starts, 12.5% win, 50.0% place, A/E 1.10, ROI -31.2%",NEUTRAL,NEUTRAL,21,Trainer distance profile: A/E 1.06 from 147 starts,Trainer/jockey combination: A/E 1.10 from 8 starts,"Trainer prep profile: 181 starts, NEUTRAL, ELITE SAMPLE, win lift -2.0pts, place lift +0.9pts",Trainer track profile: below market expectation,KAZUNGULA has a neutral connection read. Trainer distance profile: A/E 1.06 from 147 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,7,AURORA RISE,HENRY DWYER,HARRY COFFEY,HDWYER,HTCOFFEY,HDWYER|HTCOFFEY,STRONG_CONNECTION,"Trainer at BENDIGO: 149 starts, 11.4% win, 32.2% place, A/E 0.88, ROI -12.6%","Trainer over staying trips: 472 starts, 12.9% win, 33.5% place, A/E 0.93, ROI -25.4%","Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts | Combo prep profile: 10 starts, MILD COMBO PREP EDGE, DEVELOPING, win lift +11.2pts, place lift +14.6pts","Trainer market profile: 2737 starts, 11.3% win, 30.7% place, A/E 0.90, ROI -26.1%","Jockey at BENDIGO: 380 starts, 6.8% win, 26.3% place, A/E 0.79, ROI -34.8%","Jockey over staying trips: 866 starts, 12.0% win, 35.1% place, A/E 0.97, ROI -9.2%",Not applicable today,"Trainer/jockey combination: 48 starts, 18.8% win, 35.4% place, A/E 1.72, ROI +22.6%",ELITE,ELITE,98,Trainer/jockey combination: A/E 1.72 from 48 starts,"Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts","Combo prep profile: 10 starts, MILD COMBO PREP EDGE, DEVELOPING, win lift +11.2pts, place lift +14.6pts",Jockey track profile: below market expectation,AURORA RISE has a elite connection read. Trainer/jockey combination: A/E 1.72 from 48 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,7,REEL LATINO,BOB CHALLIS,ZAC SPAIN,BCHALLIS,ZSPAIN,BCHALLIS|ZSPAIN,DEVELOPING_CONNECTION,Limited sample,Limited sample,Limited sample,Limited sample,"Jockey at BENDIGO: 115 starts, 7.8% win, 21.7% place, A/E 0.77, ROI -49.8%","Jockey over staying trips: 480 starts, 6.5% win, 28.1% place, A/E 0.62, ROI -21.7%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,0,Jockey SP profile: ROI -63.8% from 58 starts,,,Jockey track profile: below market expectation,REEL LATINO has a neutral connection read. Jockey SP profile: ROI -63.8% from 58 starts.,MEDIUM,CANONICAL_BRIDGE
2026-06-25,BENDIGO,8,LIKE A TIGER,MATTHEW SMERDON,SARAH FIELD,MRSMERDON,SFIELD,MRSMERDON|SFIELD,DEVELOPING_CONNECTION,Limited sample,"Trainer over mile trips: 24 starts, 8.3% win, 16.7% place, A/E 0.95, ROI -22.9%","Trainer prep profile: 50 starts, NEUTRAL, STRONG, win lift -0.1pts, place lift -7.2pts","Trainer market profile: 137 starts, 13.1% win, 29.2% place, A/E 1.15, ROI -28.3%",Limited sample,"Jockey over mile trips: 151 starts, 9.3% win, 29.8% place, A/E 0.87, ROI -55.4%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,21,Trainer market profile: A/E 1.15 from 137 starts,"Trainer prep profile: 50 starts, NEUTRAL, STRONG, win lift -0.1pts, place lift -7.2pts",Jockey SP profile: ROI -100.0% from 17 starts,,LIKE A TIGER has a neutral connection read. Trainer market profile: A/E 1.15 from 137 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,8,LE BEAU GOSSE,SYMON WILDE,WILL GORDON,SWWILDE,WGORDON,SWWILDE|WGORDON,STRONG_CONNECTION,"Trainer at BENDIGO: 91 starts, 16.5% win, 40.7% place, A/E 1.05, ROI +36.9%","Trainer over mile trips: 677 starts, 13.0% win, 35.7% place, A/E 0.88, ROI -15.4%","Trainer prep profile: 1047 starts, NEUTRAL, ELITE SAMPLE, win lift -2.0pts, place lift -3.7pts | Combo prep profile: 31 starts, NEUTRAL, MODERATE, win lift +8.3pts, place lift +3.9pts","Trainer market profile: 3818 starts, 14.7% win, 38.9% place, A/E 0.95, ROI -15.9%","Jockey at BENDIGO: 67 starts, 9.0% win, 26.9% place, A/E 1.35, ROI -56.0%","Jockey over mile trips: 476 starts, 9.5% win, 30.5% place, A/E 0.83, ROI -5.8%",Not applicable today,"Trainer/jockey combination: 112 starts, 20.5% win, 47.3% place, A/E 1.15, ROI +35.9%",ELITE,ELITE,100,Trainer track profile: A/E 1.05 from 91 starts,Trainer market profile: 38.9% place from 3818 starts,Jockey track profile: A/E 1.35 from 67 starts,Jockey distance profile: below market expectation,LE BEAU GOSSE has a elite connection read. Trainer track profile: A/E 1.05 from 91 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,8,VERONA RUPES,PATRICK PAYNE,SAM KENNEDY,PPAYNE,SKKENNEDY,PPAYNE|SKKENNEDY,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 179 starts, 11.7% win, 34.1% place, A/E 0.76, ROI -19.3%","Trainer over mile trips: 648 starts, 17.6% win, 45.4% place, A/E 0.94, ROI -8.6%","Trainer prep profile: 1353 starts, NEUTRAL, ELITE SAMPLE, win lift -0.5pts, place lift -3.8pts","Trainer market profile: 3696 starts, 15.8% win, 42.1% place, A/E 0.87, ROI -21.0%",Limited sample,"Jockey over mile trips: 50 starts, 4.0% win, 18.0% place, A/E 0.62, ROI -83.0%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,21,Trainer distance profile: 45.4% place from 648 starts,Trainer market profile: 42.1% place from 3696 starts,"Trainer prep profile: 1353 starts, NEUTRAL, ELITE SAMPLE, win lift -0.5pts, place lift -3.8pts",Trainer track profile: below market expectation,VERONA RUPES has a neutral connection read. Trainer distance profile: 45.4% place from 648 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,8,DRECK,SYMON WILDE,THOMAS STOCKDALE,SWWILDE,TSTOCKDALE,SWWILDE|TSTOCKDALE,STRONG_CONNECTION,"Trainer at BENDIGO: 91 starts, 16.5% win, 40.7% place, A/E 1.05, ROI +36.9%","Trainer over mile trips: 677 starts, 13.0% win, 35.7% place, A/E 0.88, ROI -15.4%","Trainer prep profile: 1047 starts, NEUTRAL, ELITE SAMPLE, win lift -2.0pts, place lift -3.7pts | Combo prep profile: 20 starts, NEUTRAL, MODERATE, win lift -9.4pts, place lift -15.3pts","Trainer market profile: 3818 starts, 14.7% win, 38.9% place, A/E 0.95, ROI -15.9%","Jockey at BENDIGO: 83 starts, 8.4% win, 20.5% place, A/E 0.77, ROI -54.8%","Jockey over mile trips: 692 starts, 8.5% win, 32.9% place, A/E 0.76, ROI -30.8%",Not applicable today,"Trainer/jockey combination: 63 starts, 19.0% win, 39.7% place, A/E 1.34, ROI -29.0%",POSITIVE,POSITIVE,58,Trainer track profile: A/E 1.05 from 91 starts,Trainer market profile: 38.9% place from 3818 starts,Trainer/jockey combination: A/E 1.34 from 63 starts,Jockey track profile: below market expectation,DRECK has a positive connection read. Trainer track profile: A/E 1.05 from 91 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,8,KOMITO,CIARON MAHER,BEN ALLEN,CMAHER,BALLEN,CMAHER|BALLEN,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 58 starts, 10.3% win, 27.6% place, A/E 0.95, ROI -30.1%","Trainer over mile trips: 777 starts, 12.0% win, 36.4% place, A/E 0.77, ROI -43.3%","Trainer prep profile: 1065 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -2.0pts | Combo prep profile: 72 starts, NEUTRAL, STRONG, win lift +5.2pts, place lift +1.4pts","Trainer market profile: 3837 starts, 14.5% win, 39.0% place, A/E 0.95, ROI -27.2%","Jockey at BENDIGO: 151 starts, 11.9% win, 27.2% place, A/E 1.02, ROI -9.8%","Jockey over mile trips: 868 starts, 13.7% win, 37.6% place, A/E 0.91, ROI -32.1%",Not applicable today,"Trainer/jockey combination: 219 starts, 16.9% win, 49.8% place, A/E 0.90, ROI -18.4%",NEUTRAL,NEUTRAL,40,Trainer market profile: 39.0% place from 3837 starts,Trainer/jockey combination: 49.8% place from 219 starts,"Trainer prep profile: 1065 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -2.0pts",Trainer distance profile: below market expectation,KOMITO has a neutral connection read. Trainer market profile: 39.0% place from 3837 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,8,IMPENDING SHADOW,GWENDA JOHNSTONE,ROSE HAMMOND,GMJOHNSTONE,RHAMMOND,GMJOHNSTONE|RHAMMOND,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 112 starts, 6.2% win, 22.3% place, A/E 0.63, ROI -68.2%","Trainer over mile trips: 284 starts, 7.4% win, 25.0% place, A/E 0.65, ROI -51.0%","Trainer prep profile: 667 starts, NEUTRAL, ELITE SAMPLE, win lift -1.6pts, place lift -4.0pts","Trainer market profile: 1849 starts, 9.0% win, 28.9% place, A/E 0.80, ROI -39.5%",Limited sample,Limited sample,Not applicable today,Limited sample,NEUTRAL,NEUTRAL,0,"Trainer prep profile: 667 starts, NEUTRAL, ELITE SAMPLE, win lift -1.6pts, place lift -4.0pts",Trainer SP profile: ROI -100.0% from 18 starts,,Trainer track profile: below market expectation,"IMPENDING SHADOW has a neutral connection read. Trainer prep profile: 667 starts, NEUTRAL, ELITE SAMPLE, win lift -1.6pts, place lift -4.0pts.",HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,8,SWIFT CIRCLE,ANTHONY CHIBNALL,DANIEL STACKHOUSE,ABCHIBNALL,DWSTACKHOUSE,ABCHIBNALL|DWSTACKHOUSE,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 17 starts, 5.9% win, 23.5% place, A/E 1.01, ROI -100.0%","Trainer over mile trips: 58 starts, 6.9% win, 36.2% place, A/E 0.74, ROI -63.1%","Trainer prep profile: 82 starts, NEUTRAL, STRONG, win lift +5.0pts, place lift +2.3pts","Trainer market profile: 242 starts, 8.3% win, 33.9% place, A/E 0.82, ROI -54.7%","Jockey at BENDIGO: 287 starts, 6.6% win, 30.0% place, A/E 0.57, ROI -41.8%","Jockey over mile trips: 1542 starts, 11.8% win, 35.3% place, A/E 0.84, ROI -31.7%",Not applicable today,"Trainer/jockey combination: 6 starts, 0.0% win, 50.0% place, A/E 0.00, ROI -100.0%",NEUTRAL,NEUTRAL,0,Trainer/jockey combination: 50.0% place from 6 starts,"Trainer prep profile: 82 starts, NEUTRAL, STRONG, win lift +5.0pts, place lift +2.3pts",Jockey SP profile: ROI -83.6% from 61 starts,Trainer distance profile: below market expectation,SWIFT CIRCLE has a neutral connection read. Trainer/jockey combination: 50.0% place from 6 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,8,ONE BOUND,TOM DABERNIG,HOLLY DURNAN,TDABERNIG,HDURNAN,TDABERNIG|HDURNAN,DEVELOPING_CONNECTION,Limited sample,"Trainer over mile trips: 281 starts, 13.5% win, 35.9% place, A/E 0.97, ROI -10.3%","Trainer prep profile: 440 starts, NEUTRAL, ELITE SAMPLE, win lift -0.3pts, place lift -0.4pts","Trainer market profile: 1518 starts, 14.4% win, 36.6% place, A/E 1.02, ROI -22.6%",Limited sample,"Jockey over mile trips: 43 starts, 7.0% win, 18.6% place, A/E 1.00, ROI -62.8%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,25,"Trainer prep profile: 440 starts, NEUTRAL, ELITE SAMPLE, win lift -0.3pts, place lift -0.4pts",Trainer SP profile: ROI -16.7% from 24 starts,,,"ONE BOUND has a neutral connection read. Trainer prep profile: 440 starts, NEUTRAL, ELITE SAMPLE, win lift -0.3pts, place lift -0.4pts.",HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,8,TEE EIGHT,A & J WILLIAMS,JAKE NOONAN,AJWILLIAMS,JNOONAN,AJWILLIAMS|JNOONAN,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 22 starts, 13.6% win, 31.8% place, A/E 0.77, ROI -22.7%","Trainer over mile trips: 174 starts, 11.5% win, 35.1% place, A/E 0.85, ROI -24.3%","Trainer prep profile: 229 starts, NEUTRAL, ELITE SAMPLE, win lift -0.9pts, place lift -1.3pts | Combo prep profile: 9 starts, MILD COMBO PREP EDGE, DEVELOPING, win lift +12.2pts, place lift +8.3pts","Trainer market profile: 779 starts, 13.1% win, 36.2% place, A/E 1.00, ROI -0.7%","Jockey at BENDIGO: 333 starts, 9.3% win, 25.8% place, A/E 0.95, ROI +5.7%","Jockey over mile trips: 1500 starts, 8.7% win, 27.2% place, A/E 0.83, ROI -36.8%",Not applicable today,"Trainer/jockey combination: 24 starts, 8.3% win, 20.8% place, A/E 1.03, ROI -75.0%",NEUTRAL,NEUTRAL,20,Jockey track profile: ROI +5.7% from 333 starts,"Trainer prep profile: 229 starts, NEUTRAL, ELITE SAMPLE, win lift -0.9pts, place lift -1.3pts","Combo prep profile: 9 starts, MILD COMBO PREP EDGE, DEVELOPING, win lift +12.2pts, place lift +8.3pts",Trainer track profile: below market expectation,TEE EIGHT has a neutral connection read. Jockey track profile: ROI +5.7% from 333 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,8,SACRO CATINO,CLIFF BROWN,JAMIE MOTT,CIBROWN,JMOTT,CIBROWN|JMOTT,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 123 starts, 14.6% win, 36.6% place, A/E 0.92, ROI -7.1%","Trainer over mile trips: 526 starts, 9.7% win, 30.8% place, A/E 0.82, ROI -10.5%","Trainer prep profile: 646 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -1.4pts | Combo prep profile: 17 starts, NEUTRAL, DEVELOPING, win lift -7.5pts, place lift +3.4pts","Trainer market profile: 2045 starts, 10.9% win, 31.3% place, A/E 0.85, ROI -19.5%","Jockey at BENDIGO: 486 starts, 9.3% win, 33.7% place, A/E 0.68, ROI -38.0%","Jockey over mile trips: 1858 starts, 13.1% win, 36.1% place, A/E 0.88, ROI -23.0%",Not applicable today,"Trainer/jockey combination: 45 starts, 13.3% win, 37.8% place, A/E 0.96, ROI -54.4%",NEUTRAL,NEUTRAL,16,"Trainer prep profile: 646 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -1.4pts","Combo prep profile: 17 starts, NEUTRAL, DEVELOPING, win lift -7.5pts, place lift +3.4pts",Trainer SP profile: ROI -5.6% from 18 starts,Trainer distance profile: below market expectation,"SACRO CATINO has a neutral connection read. Trainer prep profile: 646 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -1.4pts.",HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,8,TERRORTORIAN,NICK RYAN,JAMIE MOTT,NRYAN,JMOTT,NRYAN|JMOTT,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 9 starts, 11.1% win, 11.1% place, A/E 0.74, ROI -71.1%","Trainer over mile trips: 22 starts, 9.1% win, 27.3% place, A/E 0.64, ROI +54.5%","Trainer prep profile: 59 starts, NEUTRAL, STRONG, win lift -2.0pts, place lift -3.6pts","Trainer market profile: 128 starts, 11.7% win, 34.4% place, A/E 0.76, ROI -12.0%","Jockey at BENDIGO: 486 starts, 9.3% win, 33.7% place, A/E 0.68, ROI -38.0%","Jockey over mile trips: 1858 starts, 13.1% win, 36.1% place, A/E 0.88, ROI -23.0%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,0,Trainer distance profile: ROI +54.5% from 22 starts,"Trainer prep profile: 59 starts, NEUTRAL, STRONG, win lift -2.0pts, place lift -3.6pts",Jockey SP profile: ROI -19.0% from 70 starts,Trainer track profile: below market expectation,TERRORTORIAN has a neutral connection read. Trainer distance profile: ROI +54.5% from 22 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,8,SHAMEX,PAUL PREUSKER,TEO NUGENT,PAPREUSKER,TMNUGENT,PAPREUSKER|TMNUGENT,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 179 starts, 8.9% win, 31.3% place, A/E 0.84, ROI -17.1%","Trainer over mile trips: 415 starts, 8.4% win, 30.1% place, A/E 0.73, ROI -34.3%","Trainer prep profile: 1130 starts, NEUTRAL, ELITE SAMPLE, win lift -2.9pts, place lift -5.4pts | Combo prep profile: 13 starts, NEUTRAL, DEVELOPING, win lift -4.9pts, place lift -13.9pts","Trainer market profile: 3258 starts, 10.9% win, 32.1% place, A/E 0.89, ROI -18.6%","Jockey at BENDIGO: 101 starts, 9.9% win, 33.7% place, A/E 1.09, ROI -43.3%","Jockey over mile trips: 826 starts, 9.1% win, 28.2% place, A/E 0.88, ROI -25.6%",Not applicable today,"Trainer/jockey combination: 41 starts, 4.9% win, 29.3% place, A/E 0.49, ROI -82.2%",NEUTRAL,NEUTRAL,0,Jockey track profile: A/E 1.09 from 101 starts,"Trainer prep profile: 1130 starts, NEUTRAL, ELITE SAMPLE, win lift -2.9pts, place lift -5.4pts","Combo prep profile: 13 starts, NEUTRAL, DEVELOPING, win lift -4.9pts, place lift -13.9pts",Trainer track profile: below market expectation,SHAMEX has a neutral connection read. Jockey track profile: A/E 1.09 from 101 starts.,HIGH,BRIDGE_RESOLVED
