race_date,track,race_no,race_key,runner_key,horse,horse_key,saddlecloth,barrier,jockey,trainer,model_rank,win_pct,fair_price,live_price,edge_pct,positive_1,positive_1_value,positive_2,positive_2_value,positive_3,positive_3_value,risk_1,risk_1_value,risk_2,risk_2_value,risk_3,risk_3_value,why_ranked_here,runner_profile_summary,projection_confidence_score,profile_confidence_score,market_confidence_score,data_quality_score,connection_confidence_score,final_confidence_score,confidence_band,confidence_explanation,last_5_ratings,last_5_rating_dates,rating_trend,rating_trend_delta,last_5_finish_positions,last_5_tracks,trend_label,trend_summary,rating_source_method,race_tempo,race_shape_label,race_shape_story,pace_advantage_runner,late_power_beneficiary,pressure_risk_runner,leader_count,on_pace_count,midfield_count,backmarker_count,explainability_feed_status,built_at,connection_score,connection_band,connection_positive_1,connection_positive_1_value,connection_positive_2,connection_positive_2_value,connection_risk_1,connection_risk_1_value,connection_narrative,market_expectation_label,sp_expectation_delta,trainer_track_sr,jockey_track_sr,combo_sr,combo_track_sr,sp_sample_starts,connection_summary_for_decision_engine,explainability_v1_2_status
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_CATTLEMANSBAR,CATTLEMAN'S BAR,CATTLEMANSBAR,1,6,TEO NUGENT,PAUL PREUSKER,12,4.74,21.08,0.0,,,,,,,,Projection Gap,-19.75,Distance Fit,0.0,Condition Fit,0.0,"Rank #12: strongest supports are limited positive evidence. Main risks are Projection Gap -19.75, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map OFF PACE | Action NO MARKET,90.0,53.0,45.0,93.33,95.0,72.75,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.8 uses existing confidence where available; otherwise explanatory decomposition.,43.42,2025-12-21,INSUFFICIENT_HISTORY,0.0,6,HORSHAM,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,33,NEGATIVE,,,,,Underperforms SP,-32.8 pts from 11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-32.7629,6.4103,25.0,2.9412,,11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-20,FLEMINGTON,3,2026-06-20_FLEMINGTON_R3,2026-06-20_FLEMINGTON_R3_MISSIONOFLOVE,MISSION OF LOVE,MISSIONOFLOVE,9,1,PATRICK MOLONEY,J G SYMONS & S LAXON,13,3.47,28.86,23.0,-20.3,Sectionals,62.0,Sectionals,+1.8,Profile,+1.75,Projected Speed,28.0,Market Underlay,-20.3%,Distance Fit,36.0,"Rank #13: strongest supports are Sectionals 62.0, Sectionals +1.8, Profile +1.75. Main risks are Projected Speed 28.0, Market Underlay -20.3%, Distance Fit 36.0.",Profile NEGATIVE | Map MIDFIELD | Edge -20.3% | Action UNDERLAY,65.0,78.7,85.0,86.67,95.0,78.68,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is projection 65.0. Final confidence 78.7 uses existing confidence where available; otherwise explanatory decomposition.,,2026-06-06 > 2026-05-23 > 2026-05-09 > 2026-04-25 > 2025-04-19,INSUFFICIENT_HISTORY,0.0,11 > 10 > SCR > SCR > 7,FLEMINGTON > SPORTSBET SANDOWN HILLSIDE > CAULFIELD > FLEMINGTON > MORNINGTON,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,MODERATE,EVEN RACE SHAPE,Tempo profiles as moderate with 2 leader(s) and 6 on-pace runner(s). Map advantage: THE WESTERN FRONT. Pressure risk: VEGAS JACK.,THE WESTERN FRONT,,VEGAS JACK,2,6,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Jockey track,4.2% from 95,Connection profile is under pressure: Jockey track 4.2% from 95.,INSUFFICIENT_SP_SAMPLE,,11.1111,4.2105,0.0,0.0,0,Connection profile is under pressure: Jockey track 4.2% from 95.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_TATAKAIUTA,TATAKAI UTA,TATAKAIUTA,11,2,DEAN YENDALL,MITCHELL FREEDMAN,8,8.43,11.87,21.0,77.0,Value Edge,+77.0%,Condition Fit,93.5,Runner Profile DNA,78.8,Projection Gap,-10.57,Rating,-2.68,Projected Speed,45.0,"Rank #8: strongest supports are Value Edge +77.0%, Condition Fit 93.5, Runner Profile DNA 78.8. Main risks are Projection Gap -10.57, Rating -2.68, Projected Speed 45.0.",Profile STRONG | Map BACKMARKER | Edge 77.0% | Action WATCH,90.0,100,85.0,93.33,95.0,92.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 85.0. Final confidence 92.5 uses existing confidence where available; otherwise explanatory decomposition.,69.35,2025-12-02,INSUFFICIENT_HISTORY,0.0,2,DONALD,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,37,NEGATIVE,Trainer/Jockey combo,18.9% from 74,,,Underperforms SP,-11.9 pts from 38,Connection profile is strong: Trainer/Jockey combo 18.9% from 74.,UNDERPERFORMS_MARKET,-11.8888,7.5758,5.3846,18.9189,0.0,38,Connection profile is strong: Trainer/Jockey combo 18.9% from 74.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_ULFBERHT,ULFBERHT,ULFBERHT,12,9,JYE MCNEIL,ROBBIE GRIFFITHS,5,10.03,9.97,23.0,130.6,Value Edge,+130.6%,Class Fit,72.0,Projected Speed,68.0,Condition Fit,0.0,Projection Gap,-5.73,Sectionals,25.0,"Rank #5: strongest supports are Value Edge +130.6%, Class Fit 72.0, Projected Speed 68.0. Main risks are Condition Fit 0.0, Projection Gap -5.73, Sectionals 25.0.",Profile NEGATIVE | Map LEADER | Edge 130.6% | Action WATCH,82.19,85.7,85.0,93.33,95.0,86.58,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is projection 82.2. Final confidence 86.6 uses existing confidence where available; otherwise explanatory decomposition.,73.16 > 74.35,2026-05-03 > 2026-04-19,STABLE,-1.19,2 > 2,SALE > SALE,STABLE,STABLE: rating trend down -1.19 across last 2 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,Trainer/Jockey combo,15.7% from 134,,,Combo at track,0.0% from 18,Connection profile is strong: Trainer/Jockey combo 15.7% from 134.,MARKET_NEUTRAL,-2.0452,9.2308,6.5934,15.6716,0.0,50,Connection profile is strong: Trainer/Jockey combo 15.7% from 134.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_POKER,POKER,POKER,14,3,CRAIG WILLIAMS,MICK PRICE & MICHAEL KENT JNR,1,12.43,8.05,6.0,-25.4,Distance Fit,100.0,Class Fit,84.0,Projected Speed,83.0,Condition Fit,0.0,Market Underlay,-25.4%,Sectionals,25.0,"Rank #1: strongest supports are Distance Fit 100.0, Class Fit 84.0, Projected Speed 83.0. Main risks are Condition Fit 0.0, Market Underlay -25.4%, Sectionals 25.0.",Profile POSITIVE | Map PACE | Edge -25.4% | Action UNDERLAY,73.73,98.3,85.0,93.33,95.0,87.19,HIGH,HIGH confidence. Strongest component is profile 98.3. Weakest component is projection 73.7. Final confidence 87.2 uses existing confidence where available; otherwise explanatory decomposition.,,2025-09-07,INSUFFICIENT_HISTORY,0.0,1,BENDIGO,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,68,STRONG,Trainer/Jockey combo,23.9% from 71,Outperforms SP,+5.3 pts from 35,,,Connection profile is strong: Trainer/Jockey combo 23.9% from 71 and outperforms sp +5.3 pts from 35 and outperform market expectation.,OUTPERFORMS_MARKET,5.3401,10.1399,10.1887,23.9437,9.0909,35,Connection profile is strong: Trainer/Jockey combo 23.9% from 71 and outperforms sp +5.3 pts from 35 and outperform market expectation.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_BLETHYN,BLETHYN,BLETHYN,2,11,LOGAN BATES,MATT LAURIE,3,12.29,8.14,10.0,22.9,Class Fit,86.3,Distance Fit,82.0,Runner Profile DNA,75.4,Projected Speed,43.0,Pace,1.6,Condition,0.64,"Rank #3: strongest supports are Class Fit 86.3, Distance Fit 82.0, Runner Profile DNA 75.4. Main risks are Projected Speed 43.0, Pace 1.6, Condition 0.64.",Profile STRONG | Map MIDFIELD | Edge 22.9% | Action WATCH,72.11,100,85.0,93.33,95.0,87.13,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is projection 72.1. Final confidence 87.1 uses existing confidence where available; otherwise explanatory decomposition.,82.0 > 82.0 > 68.51,2026-03-06 > 2026-02-20 > 2025-11-27,IMPROVING,13.49,1 > 1 > 3,SOUTHSIDE PAKENHAM > SOUTHSIDE CRANBOURNE > MORNINGTON,IMPROVING,IMPROVING: rating trend up 13.49 across last 3 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,54,NEUTRAL,Trainer track,12.5% from 88,,,,,Connection profile is strong: Trainer track 12.5% from 88.,INSUFFICIENT_SP_SAMPLE,,12.5,,,,0,Connection profile is strong: Trainer track 12.5% from 88.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_LAASTROCHAT,LA ASTRO CHAT,LAASTROCHAT,3,4,DAKOTAH KEANE,PAT CAREY & HARRIS WALKER,10,6.33,15.79,19.0,20.3,Condition Fit,100.0,Runner Profile DNA,80.3,Projected Speed,79.0,Projection Gap,-15.89,Rating,-3.12,Profile,1.75,"Rank #10: strongest supports are Condition Fit 100.0, Runner Profile DNA 80.3, Projected Speed 79.0. Main risks are Projection Gap -15.89, Rating -3.12, Profile 1.75.",Profile STRONG | Map LEADER | Edge 20.3% | Action WATCH,90.0,100,85.0,93.33,95.0,92.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 85.0. Final confidence 92.5 uses existing confidence where available; otherwise explanatory decomposition.,53.3 > 74.84 > 54.6 > 56.87 > 82.0,2026-05-02 > 2026-04-18 > 2026-02-28 > 2026-02-28 > 2026-01-24,DECLINING,-28.7,7 > 2 > 7 > 7 > 1,BDGO > MORN > FLEM > FLEMINGTON > CAUL,DECLINING,DECLINING: rating trend down -28.7 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,54,NEUTRAL,Trainer track,12.5% from 24,,,,,Connection profile is strong: Trainer track 12.5% from 24.,INSUFFICIENT_SP_SAMPLE,,12.5,0.0,,,0,Connection profile is strong: Trainer track 12.5% from 24.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_CHOIRPOINT,CHOIR POINT,CHOIRPOINT,4,6,LUKE CARTWRIGHT,MATT LAURIE,7,9.27,10.78,3.8,-64.8,Class Fit,100.0,Runner Profile DNA,95.4,Distance Fit,95.0,Market Underlay,-64.8%,Projection Gap,-8.07,Rating,-1.06,"Rank #7: strongest supports are Class Fit 100.0, Runner Profile DNA 95.4, Distance Fit 95.0. Main risks are Market Underlay -64.8%, Projection Gap -8.07, Rating -1.06.",Profile ELITE | Map PACE | Edge -64.8% | Action UNDERLAY,89.21,100,85.0,93.33,95.0,92.26,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 85.0. Final confidence 92.3 uses existing confidence where available; otherwise explanatory decomposition.,68.35 > 81.2 > 55.76 > 58.91 > 62.75,2026-05-02 > 2026-04-17 > 2025-11-15 > 2025-11-15 > 2025-11-04,IMPROVING,5.6,3 > 1 > 6 > 6 > 4,BDGO > CRAN > CAUL > CAULFIELD > FLEM,IMPROVING,IMPROVING: rating trend up 5.6 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,54,NEUTRAL,Trainer track,12.5% from 88,,,,,Connection profile is strong: Trainer track 12.5% from 88.,INSUFFICIENT_SP_SAMPLE,,12.5,,,,0,Connection profile is strong: Trainer track 12.5% from 88.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_RECUPERATO,RECUPERATO,RECUPERATO,5,1,LACHLAN NEINDORF,PETER GELAGOTIS,9,6.9,14.5,9.0,-37.9,Class Fit,80.5,Condition Fit,71.0,Runner Profile DNA,68.3,Projection Gap,-14.58,Market Underlay,-37.9%,Projected Speed,25.0,"Rank #9: strongest supports are Class Fit 80.5, Condition Fit 71.0, Runner Profile DNA 68.3. Main risks are Projection Gap -14.58, Market Underlay -37.9%, Projected Speed 25.0.",Profile POSITIVE | Map OFF PACE | Edge -37.9% | Action UNDERLAY,90.0,100,85.0,93.33,95.0,92.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 85.0. Final confidence 92.5 uses existing confidence where available; otherwise explanatory decomposition.,52.27 > 77.76,2025-12-20 > 2025-11-29,DECLINING,-25.49,8 > 2,CAULFIELD HEATH > CAULFIELD,DECLINING,DECLINING: rating trend down -25.49 across last 2 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,Trainer/Jockey combo,22.2% from 9,,,Jockey track,4.9% from 41,Connection profile is strong: Trainer/Jockey combo 22.2% from 9.,INSUFFICIENT_SP_SAMPLE,-0.3063,2.8571,4.878,22.2222,,6,Connection profile is strong: Trainer/Jockey combo 22.2% from 9.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_FEHMARN,FEHMARN,FEHMARN,6,7,REMI TREMSAL,REBECCA WAYMOUTH,2,12.43,8.05,23.0,185.9,Value Edge,+185.9%,Distance Fit,93.5,Projected Speed,81.0,Condition,0.96,Profile,0.9,Late Power,0.48,"Rank #2: strongest supports are Value Edge +185.9%, Distance Fit 93.5, Projected Speed 81.0. Main risks are Condition 0.96, Profile 0.9, Late Power 0.48.",Profile STRONG | Map BACKMARKER | Edge 185.9% | Action WATCH,73.73,100,85.0,93.33,95.0,87.62,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is projection 73.7. Final confidence 87.6 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-29 > 2026-05-17 > 2026-05-15,INSUFFICIENT_HISTORY,0.0,1 > SCR > 3,SOUTHSIDE PAKENHAM > SALE > SOUTHSIDE PAKENHAM,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,33,NEGATIVE,,,,,Underperforms SP,-20.8 pts from 18,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-20.7753,,,4.3956,,18,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_IMATEEZ,I'MATEEZ,IMATEEZ,7,5,DANIEL STACKHOUSE,ALEXANDER RAE,6,9.37,10.67,14.0,31.2,Condition Fit,86.8,Value Edge,+31.2%,Distance Fit,75.5,Projection Gap,-7.79,Profile,1.75,Rating,-0.64,"Rank #6: strongest supports are Condition Fit 86.8, Value Edge +31.2%, Distance Fit 75.5. Main risks are Projection Gap -7.79, Profile 1.75, Rating -0.64.",Profile STRONG | Map PACE | Edge 31.2% | Action WATCH,88.37,100,85.0,93.33,95.0,92.01,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 85.0. Final confidence 92.0 uses existing confidence where available; otherwise explanatory decomposition.,62.09 > 82.23 > 73.95 > 73.95 > 79.03,2026-05-05 > 2026-04-10 > 2025-11-12 > 2025-11-12 > 2025-10-27,DECLINING,-16.94,5 > 1 > 2 > 2 > 1,WNBL > GEEL > CAUH > CAULFIELD HEATH > WANG,DECLINING,DECLINING: rating trend down -16.94 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Trainer track,0.0% from 19,Connection profile is under pressure: Trainer track 0.0% from 19.,INSUFFICIENT_SP_SAMPLE,-38.4615,0.0,8.4615,0.0,,1,Connection profile is under pressure: Trainer track 0.0% from 19.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_JENNITHENINJA,JENNI THE NINJA,JENNITHENINJA,8,10,BEAU MERTENS,GAVIN BEDGGOOD,11,2.05,48.83,8.5,-82.6,Condition Fit,100.0,Class Fit,96.3,Runner Profile DNA,95.9,Projection Gap,-22.72,Market Underlay,-82.6%,Rating,-4.51,"Rank #11: strongest supports are Condition Fit 100.0, Class Fit 96.3, Runner Profile DNA 95.9. Main risks are Projection Gap -22.72, Market Underlay -82.6%, Rating -4.51.",Profile ELITE | Map MIDFIELD | Edge -82.6% | Action UNDERLAY,90.0,100,85.0,93.33,95.0,92.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 85.0. Final confidence 92.5 uses existing confidence where available; otherwise explanatory decomposition.,48.38 > 39.55 > 82.4 > 79.43,2026-02-28 > 2026-02-07 > 2026-01-10 > 2025-11-28,DECLINING,-31.05,11 > 12 > 1 > 1,FLEMINGTON > CAULFIELD > FLEMINGTON > SOUTHSIDE PAKENHAM,DECLINING,DECLINING: rating trend down -31.05 across last 4 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,32,NEGATIVE,,,,,Underperforms SP,-6.8 pts from 57,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-6.7752,2.0,2.6549,10.3448,5.8824,57,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-20,FLEMINGTON,4,2026-06-20_FLEMINGTON_R4,2026-06-20_FLEMINGTON_R4_PRESTAR,PRESTAR,PRESTAR,9,8,HARRY COFFEY,TONY & CALVIN MCEVOY,4,10.48,9.55,4.4,-53.9,Projected Speed,88.0,Class Fit,66.3,Sectionals,65.0,Market Underlay,-53.9%,Distance Fit,27.0,Projection Gap,-4.18,"Rank #4: strongest supports are Projected Speed 88.0, Class Fit 66.3, Sectionals 65.0. Main risks are Market Underlay -53.9%, Distance Fit 27.0, Projection Gap -4.18.",Profile NEUTRAL | Map MIDFIELD | Edge -53.9% | Action UNDERLAY,77.54,88.8,85.0,93.33,95.0,85.96,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is projection 77.5. Final confidence 86.0 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-27 > 2025-09-26 > 2024-12-07 > 2024-11-05,INSUFFICIENT_HISTORY,0.0,2 > 2 > SCR > 9,CAULFIELD HEATH > THE VALLEY > SPORTSBET-BALLARAT > FLEMINGTON,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: FEHMARN. Pressure risk: CHOIR POINT.,FEHMARN,,CHOIR POINT,5,3,3,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,Trainer/Jockey combo,15.8% from 495,,,Combo at track,2.9% from 34,Connection profile is strong: Trainer/Jockey combo 15.8% from 495.,MARKET_NEUTRAL,-3.0545,9.0164,4.5113,15.7576,2.9412,166,Connection profile is strong: Trainer/Jockey combo 15.8% from 495.,COMPLETE
2026-06-20,FLEMINGTON,5,2026-06-20_FLEMINGTON_R5,2026-06-20_FLEMINGTON_R5_THEPENDRAGON,THE PENDRAGON,THEPENDRAGON,1,8,JACKSON RADLEY,"BEN, WILL & JD HAYES",8,6.2,16.12,34.0,110.9,Value Edge,+110.9%,Sectionals,64.0,Sectionals,+2.1,Projection Gap,-10.8,Distance Fit,27.0,Condition Fit,27.0,"Rank #8: strongest supports are Value Edge +110.9%, Sectionals 64.0, Sectionals +2.1. Main risks are Projection Gap -10.8, Distance Fit 27.0, Condition Fit 27.0.",Profile NEGATIVE | Map MIDFIELD | Edge 110.9% | Action WATCH,90.0,71.0,85.0,93.33,95.0,85.25,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is profile 71.0. Final confidence 85.2 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,8 likely leaders create early pressure. Map advantage: FRIDGE MONSTER. Pressure risk: TEN COMMANDMENTS.,FRIDGE MONSTER,,TEN COMMANDMENTS,8,3,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,INSUFFICIENT_SP_SAMPLE,,10.8352,,0.0,,0,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,COMPLETE
2026-06-20,FLEMINGTON,5,2026-06-20_FLEMINGTON_R5,2026-06-20_FLEMINGTON_R5_SEMILLION,SEMILLION,SEMILLION,10,12,RYAN HOUSTON,"M, W & J HAWKES",10,4.84,20.66,61.0,195.2,Value Edge,+195.2%,Projected Speed,68.0,Sectionals,66.0,Projection Gap,-20.54,Distance Fit,0.0,Condition Fit,0.0,"Rank #10: strongest supports are Value Edge +195.2%, Projected Speed 68.0, Sectionals 66.0. Main risks are Projection Gap -20.54, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map LEADER | Edge 195.2% | Action WATCH,90.0,48.7,85.0,93.33,95.0,79.67,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is profile 48.7. Final confidence 79.7 uses existing confidence where available; otherwise explanatory decomposition.,,2025-01-24 > 2024-12-26 > 2024-07-27 > 2024-07-06 > 2024-04-27,INSUFFICIENT_HISTORY,0.0,6 > 11 > 2 > 5 > 2,THE VALLEY > CAULFIELD HEATH > CAULFIELD > FLEMINGTON > CAULFIELD,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,8 likely leaders create early pressure. Map advantage: FRIDGE MONSTER. Pressure risk: TEN COMMANDMENTS.,FRIDGE MONSTER,,TEN COMMANDMENTS,8,3,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Trainer track,4.3% from 70,Connection profile is under pressure: Trainer track 4.3% from 70.,INSUFFICIENT_SP_SAMPLE,,4.2857,,,,0,Connection profile is under pressure: Trainer track 4.3% from 70.,COMPLETE
2026-06-20,FLEMINGTON,5,2026-06-20_FLEMINGTON_R5,2026-06-20_FLEMINGTON_R5_SOUGHTAFTER,SOUGHT AFTER,SOUGHTAFTER,11,6,LUKE NOLEN,PETER G MOODY & KATHERINE COLEMAN,11,4.09,24.43,14.0,-42.7,Sectionals,67.0,Sectionals,+2.55,Profile,+0.9,Projection Gap,-25.09,Distance Fit,0.0,Condition Fit,0.0,"Rank #11: strongest supports are Sectionals 67.0, Sectionals +2.55, Profile +0.9. Main risks are Projection Gap -25.09, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map BACKMARKER | Edge -42.7% | Action UNDERLAY,90.0,56.6,85.0,93.33,95.0,81.65,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is profile 56.6. Final confidence 81.7 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,8 likely leaders create early pressure. Map advantage: FRIDGE MONSTER. Pressure risk: TEN COMMANDMENTS.,FRIDGE MONSTER,,TEN COMMANDMENTS,8,3,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,42,NEGATIVE,,,,,Underperforms SP,-8.2 pts from 145,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-8.1836,7.2115,8.4211,10.9731,10.6383,145,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
